date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-01-31,Vente,265000,13,,RUE ARISTIDE BRIAND,94100,Saint-Maur-des-Fossés,94,203,,46,,,,,,,2,2,Appartement,50,2,,,,,,2.484466,48.796917
2020-01-29,Vente,273000,8,,RUE ADAM,94210,Saint-Maur-des-Fossés,94,15,,5,59.44,,,,,,2,2,Appartement,58,3,,,,,,2.509569,48.806357
2020-02-03,Vente,225000,55,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,6,31.04,9,,,,,,,2,2,Appartement,31,2,,,,,,2.480654,48.798433
2020-01-25,Vente,900000,4,,AV DU SUCCES,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,140,8,S,sols,,,542,2.508989,48.786567
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,75,4,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,75,4,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,90,5,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,75,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,75,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,90,5,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,80,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,62,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,75,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,79,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,AG,terrains d'agrément,IMM,Dépendances d'ensemble immobilier,4275,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,78,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,90,5,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,51,2,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,77,4,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,61,3,S,sols,,,4000,2.478853,48.789929
2020-01-17,Vente,8100000,15,,AV D ARROMANCHES,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,64,3,S,sols,,,4000,2.478853,48.789929
